id,url
1008461,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1877
1011180,http://Www.AcreageGreenMarket.com
1003469,http://www.ABFarmersMarket.org
1018003,http://www.acushnetfarmersmarket.com
1007519,
1001393,
1001083,http://www.adafarmersmarket.com
1006969,
1010467,http://www.adairsvillefarmersmarket.com
1017937,http://acfarmersmarkets.org
1011322,http://www.acfarmersmarkets.org
1010354,
1018278,http://www.lickingcreekbendfarm.com
1008961,http://www.adaptationsaloha.com
1005109,
1002464,
1005741,
1005272,
1012288,
1011214,
1008667,http://www.piedmont-farmersmarket.com
1007586,
1012233,http://www.agricenter.org/farmers-market/
1003562,http://www.thefarmatagritopia.com
1011830,
1000212,http://www.VisitAikenSC.com
1008054,
1007542,
1011967,http://Www.akersofstrawberries.com
1001801,
1005061,
1004086,
1008612,http://www.441market.com
1006312,
1009019,http://www.pcfma.com
1004846,
1018304,
1011033,https://www.localharvest.org/alamogordo-farmers-market-in-alameda-park-M37997
1004789,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php
1004070,http://www.alamosafarmersmarket.org
1004425,http://www.eastbaker.net
1002175,http://www.locallygrown.org
1011108,http://albertleafarmersmarket.com
1004886,
1010559,http://greateralbionchamber.org
1010407,http://DowntownGrowers.com
1004761,http://www.abqnemarket.org
1007016,
1002222,http://www.alconalocalfoods.org
1008252,http://www.aldersonmarket.org
1003236,http://www.stpaulfarmersmarket.com
1011910,http://www.aledo-texas.com
1010597,
1000519,http://www.visitalexbay.org
1018643,https://www.facebook.com/AlexandriaFarmersMarket/
1007366,http://www.mfma.org/alexandria
1011196,https://www.alfredfarmersmarket.com
1007217,
1001300,
1007528,
1008835,http://www.everyonesharvest.org
1005548,http://www.teenaspridecsa.com
1011735,http://www.hopeforsfs.org
1010096,
1000268,http://www.stateplate.org
1000168,http://www.localharvest.org
1001962,
1002717,
1008262,http://www.alleghanyfarmersmarket.com
1018160,http://thriveallencounty.org/farmers-market/
1018165,http://thriveallencounty.org/farmers-market/
1018105,http://thriveallencounty.org/farmers-market/
1011777,http://allenneighborhoodcenter.org/food/market/
1007413,
1007716,http://www.fairgroundsfarmersmkt.com
1007083,
1002964,
1005675,http://www.alliancefarmersmarket.com
1006739,http://www.artinlee.org
1002683,http://www.dining.harvard.edu/flp/ag_market.html
1005134,http://www.allstonbrightoncdc.org/
1006816,
1002250,
1007836,http://www.almontfarmersmarket.com
1012389,http://www.alohacommunityfarmersmarket.org
1010476,http://alpenafarmersmarket.org
1005447,http://www.alpha-nursery.com
1009792,http://www.alsipparks.org
1009998,http://www.altadenafarmersmarket.com
1004383,
1000357,http://www.ci.altavista.va.us
1006749,http://www.DowntownAlton.com
1004154,
1001100,
1011421,http://www.pcfma.org
1001733,
1005644,http://www.amadorfarmersmarket.com
1005645,http://www.amadorfarmersmarket.com
1005646,http://www.amadorfarmersmarket.com
1001826,
1008321,http://www.Ameliamarket.org
1008399,http://www.ameliafarmersmarket.com
1006373,
1001367,
1005946,http://www.cityofderidder.org
1005188,
1011171,http://www.amesmainsteetfarmersmarket.com
1000284,http://www.AmherstFarmersMarket.com
1006748,http://www.kendrickparkmarket.com
1009833,http://www.amherstwintermarket.com
1001135,
1010105,http://www.amquistation.org/farmers-market
1016853,http://www.fmfma.org
1012157,http://www.anacondacommunityfoundation.org/anaconda-community-market.html
1005944,http://www.anacortesfarmersmarket.org
1001105,
1003055,
1007258,http://www.anchoragefarmersmarket.org
1002640,http://www.anchoragemarkets.com
1016848,
1008251,http://andersoncountysc.org/web/Farmers_00.asp
1008727,
1000971,
1004991,http://www.andersonfarmersmarket.org
1002089,
1003516,http://www.andersonville.org
1007647,
1012040,http://www.andoverhistorical.org/andover-farmers-market
1000287,http://www.andrewsfarmersmarket.com
1006378,http://www.localharvest.org/angelica-farmers-market-M23451
1010280,http://visitlufkin.com/ShopDine/FarmersMarket/
1006268,http://www.angelscampbusiness.com/events/fresh-fridays/
1010223,http://www.a2gov.org/market
1010380,http://www.childcarenassau.org
1001782,
1012588,http://www.fairfaxcounty.gov/parks/farmersmarkets/annandalemkt.htm
1001142,http://www.aacofarmersmarket.com/
1004881,
1001465,
1007646,
1007636,
1000306,
1000405,
1011248,http://www.avwinery.com
1012651,http://www.arizonacommunityfarmersmarkets.com/FM_Anthem.html
1000434,
1004557,http://www.antigomarket.com
1011109,http://www.apexfarmersmarket.com
1011158,
1005207,http://www.appfarmersmarket.com
1000683,http://www.applecountryorchards.com
1000685,http://www.applecountryorchards.com
1006889,
1018356,
1000431,http://www.appletondowntown.org
1009687,http://www.montereybayfarmers.org
1001738,http://www.aquidneckgrowersmarket.org
1010986,http://www.aquidneckgrowersmarket.org
1008482,http://arbucklerevitalization.org/farmersmarket.html
1001764,
1000558,
1012474,http://arcadiafood.org/programs/mobile-market
1012410,http://arcadiafood.org/programs/mobile-market
1012375,http://arcadiafood.org/programs/mobile-market
1012453,http://arcadiafood.org/programs/mobile-market
1012422,http://arcadiafood.org/programs/mobile-market
1012455,http://arcadiafood.org/programs/mobile-market
1012477,http://arcadiafood.org/programs/mobile-market
1012413,http://arcadiafood.org/programs/mobile-market
1012419,http://arcadiafood.org/programs/mobile-market
1012454,http://arcadiafood.org/programs/mobile-market
1012374,http://arcadiafood.org/programs/mobile-market
1012427,http://arcadiafood.org/programs/mobile-market
1012377,http://arcadiafood.org/programs/mobile-market
1002085,http://www.humfarm.org
1018326,
1007662,http://www.brazosvalleyfarmersmarket.com
1002798,http://www.arenacconservationdistrict.com
1010882,http://www.argusfarmstop.com
1002314,http://www.arkcity.org/CurrentEvents.asp?EID=1457
1005928,
1005927,
1002621,
1002622,
1002620,
1001018,http://www.littlerock.locallygrown.net
1017963,
1008236,http://www.arlingtonhasit.org
1009968,http://farmersmarketarlington.org
1018253,http://www.community-foodworks.org/arlington-courthouse-market
1018561,http://www.afmwa.org
1003571,
1010945,http://www.columbiapike.org
1011958,
1011122,
1012822,http://www.farmfresh.org/food/farmersmarkets_details.php?market=17
1001991,http://www.arnoldmo.org
1000294,
1001892,
1001893,
1006270,
1008855,http://www.MacombConservationDistrict.org
1010575,http://www.artisanexchangewcpa.com
1008534,http://www.artisanfoodworks.com/
1007842,
1005081,http://www.arvadafarmersmarket.com
1009285,http://www.arvadafiveparksfarmersmarket.blogspot.com/
1009272,http://www.asburyfresh.com/
1004350,
1000397,
1002490,http://www.cityofchicago.org/specialevents
1003061,http://www.loudounfarmersmarkets.org
1016829,http://Www.AshburnhamFarmersMarket.com
1007600,
1003575,
1003219,http://www.ashefarmersmarket.com
1008904,http://asapconnections.org/citymarket
1008905,http://asapconnections.org/citymarket
1000887,http://www.ashfieldfarmersmarket.com
1007501,
1005158,http://www.ashlandareafarmersmarket.com/
1009810,http://www.ashlandfarmersmarket.org/
1008897,http://www.facebook.com/ashlandfarmersmarket
1007787,http://www.rvgrowersmarket.com
1000465,http://www.ashlandumc.com/gallery/seeds/seeds.htm
1003642,
1006964,
1000836,http://www.avfarmersmarket.com
1008599,http://www.smams.org
1004530,http://www.gardenshelper.blogspot.com
1009244,
1004692,http://www.denverfarmersmarket.com
1005837,
1000086,http://www.grownyc.org
1003661,http://www.AstoriaSundayMarket.com
1001245,http://www.asuregionalfarmersmarket.org
1004818,
1009516,http://www.ataclincolncounty.org
1009447,http://www.northcountyfarmersmarkets.com/
1003911,
1001294,
1002984,http://www.atchisonfarmersmarket.com
1003223,
1018305,
1005086,http://www.athensfarmersmarket.org
1010034,http://cityofathenstn.com/parks
1008974,http://www.athensfarmersmarket.net
1018033,http://www.athensfarmersmarket.net/
1018032,http://www.athensfarmersmarket.net/
1000297,http://www.athens.locallygrown.net
1011861,http://www.athenssaturdaymarket.com
1002987,http://www.athertonmillandmarket.com
1000750,http://www.townofathol.org
1006095,
1000708,http://www.acsid.com
1000464,
1006303,http://www.AtlanticHighlands.org
1001992,
1001503,
1002860,
1018330,http://www.attleborofarmersmarket.com
1010003,http://www.seela.org/atwater-village-farmers-market/
1000655,http://www.foothillfarmersmarket.com
1006311,http://www.cityofauburn-ga.org/
1002377,http://www.Auburnfarmerscoopmarketinc.com
1003772,http://www.auburnpres.org
1001349,
1006712,
1018270,http://Auburnfarmersmarket@auburnmaine.gov
1006410,http://www.auburnhills.org/farmersmarket
1011950,http://www.auburnfarmersmarket.org/
1001569,
1000736,http://www.foothillfarmersmarket.com
1003923,http://www.audubonneighborhood.org/content/audubon-farmersâ€™-market
1005375,
1008999,http://audubonmarket.com/
1003866,http://www.iatp.org/minimarkets
1004300,http://www.augustamaine.gov/index.asp?Type=B_BASIC&SEC={FFE91C07-6389-4065-B49A-6EEF08D7D3B5}&DE=
1000870,http://WWW.AGR.GEORGIA.GOV
1000559,
1005604,
1010694,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1663
1011929,http://www.aurorasfarmersmarket@aurora-il.org
1011927,
1011928,http://ww.aurorasfarmersmarket.com
1001695,
1002491,http://www.cityofchicago.org/specialevents
1012430,http://www.eatfreshaustin.com
1011490,http://www.facebook.com/austintownfarmersmarket
1011826,http://www.ajocsa.com (under construction)
1005376,
1010695,http://www.usdalocalfooddirectories.com/farmersmarketdirectoryupdate/FM_BasicInfo.aspx?source=en&did=Wr9I0nOZZPBL7IAEse8z5w%3d%3d&cid=TaSF3iA3jK80vXTmtxIL3A==
1003539,http://www.rhemrketcompany.org
1007033,
1018390,http://www.avongov.org/category/subcategory.php?categoryid=28
1011092,http://avonlakefarmersmarket.org
1000898,http://www.avonfarmersmarket.org
1000502,
1003520,http://www.dreamingoutloud.org/programs/ayamarkets/
1007435,
1006907,
1004803,
1010696,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2057
1005235,
1010697,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=273
1002624,
1000029,http://www.bagleyareafarmersmarkeet.com
1005228,
1010608,http://www.thebainbridgefarmersmarket.com/
1004633,http://www.bainbridgefarmersmarket.org
1003411,
1000540,
1003134,
1001448,
1001017,
1007121,
1004882,
1009475,
1009163,http://www.baldwinlakenews.com/
1003720,http://www.farmernet.com
1018417,http://www.villageofbaldwin.com/index.aspx?nid=186
1008721,
1011333,http://sfmamarkets.com
1006740,
1003662,http://www.ballston.org
1003814,
1006519,http://www.baltimorecountyfarmersmarket.com
1000790,http://www.promotionandarts.org
1001027,
1010688,http://www.banderafarmersmarket.org/
1008053,
1012081,http://www.bangorfarmersmarket.org
1012134,
1010152,http://www.mdifarmersmarkets.com
1002881,http://www.farmswapmarket.com
1004549,http://www.heartandhandhouse.org
1001612,
1008918,http://www.grownyc.org
1007268,http://www.ces.ca.uky.edu/nelson/bardstownfarmersmarket
1008466,http://www.barnhamcattleco.com
1003082,http://www.VillageofBarker@roadrunner.com
1018168,
1001604,http://www.barnegat.net
1003211,
1000353,
1002354,http://barrefarmersmarket.org
1018517,
1003976,http://www.rebelhome.net/ccrfm.html
1002269,http://www.barringtonfarmersmarket.org
1007010,
1003550,http://www.themarketcompany.org
1012205,http://www.barryvillefarmersmarket.com/
1002936,
1006001,http://www.grownyc.org/greenmarket
1002564,http://www.hotmarket.org
1006441,http://www.village.bartlett.il.us
1008194,http://www.bartlettstationfarmersmarket.org
1009308,http://www.bartoncreekfarmersmarket.org/
1009402,http://www.bartoncreekfarmersmarket.org/
1003335,http://www.basaltsundaymarket.com
1010197,
1009522,
1004987,http://www.BassRiverFarmersMarket.org
1000436,http://www.bastrop1832farmersmarket.org
1005439,http://www.downtownbatavia.com
1006462,http://www.bacofarmmkt.com/
1001325,
1007420,http://www.bathtownship.us
1002294,
1007305,
1010533,http://www.newbattensfarmersmarket.com
1009051,http://www.battlecreekfarmersmarket.com/
1003806,http://www.battlefieldfmkt.org
1004026,
1000919,
1003239,
1000057,http://www.grownyc.org
1005817,
1016880,http://Bayfielddowntownfarmersmarket.org
1003728,
1007808,http://www.stmartinville.org
1004003,http://www.bayportfarmersmarket.com
1010298,
1012004,http://somosinc.org
1008861,http://www.bayviewfarmersmarket.com/
1007020,
1009448,http://www.northcountyfarmersmarkets.com/
1003912,http://www.northcountyfarmersmarkets.com
1009473,http://www.belocalnc.org/
1012753,http://www.41markets.com
1001852,http://www.diglocalnetwork.com
1006359,http://beaconfarmersmarket.com
1018391,https://beanblossom.wordpress.com/bean-blossom-farmers-market/
1009334,http://www.bearcreekfarmersmarket.webs.com/
1018602,http://www.mainstreetbeatrice.org/
1018294,http://www.beaumontfarmersmarket.org
1001275,
1001827,
1011675,
1001828,
1007999,http://www.beaverdalefarmersmarket.org
1001403,http://www.beavertonfarmersmarket.com
1008103,http://www.beavertonfarmersmarket.com
1011291,http://bedfordmifarmersmarket.org
1011041,
1010175,http://bedfordymca.org/BEDFORD%20FARMERS%20MARKET.htm
1001912,http://www.bedfordfarmersmarket.org
1018388,
1009202,http://www.bedners.com/
1005936,
1018658,
1010368,http://beehaven-farm.com
1006161,http://www.downtownortonville.org/bbe
1005696,
1010607,http://www.BelAirFarmersMarket.com
1012635,http://belchertownfarmersmarket.weebly.com/
1011913,
1004782,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php
1009384,http://www.belfairfarmersmarket.org/
1008797,http://www.belfastfarmersmarket.org
1004852,
1007195,
1007653,http://www.austinfarmersmarket.org
1007182,
1004824,
1003347,http://www.market.cbmcci.com/
1011051,
1012629,
1001076,http://www.belleairrec.com
1010227,http://bellefontefarmersmarket.com/
1007114,
1011902,http://bellevilleks.org
1001082,
1001176,
1008875,http://www.bellevillemainstreet.net
1005468,
1002917,http://bellevuefarmersmarket.org
1001204,http://www.battlecreekfarmersmarket.com
1010259,http://www.bellevuenebraskafarmersmarket.com
1004973,http://www.farmernet.com
1008140,http://www.bellinghamfarmers.org
1000940,http://www.bellvilleohio.net
1009929,http://www.coloradofreshmarkets.com/
1005168,
1011488,http://pcfma.org
1002064,
1009323,http://www.localharvest.org/belmont-farmers-market-nc-M58853
1001640,http://www.belmontfarmersmarket.org
1000530,
1011363,http://www.beltoncommunityprojects.com/#!projects/c21kz
1003956,http://www.belviderefarmersmarket.com
1009956,http://www.belviderenjfarmersmarket.com
1008877,
1008722,http://www.bemidjifarmersmarket.com
1001316,http://www.bemidjisnaturalfarmersmarket.com
1007658,http://www.bendfarmersmarket.com
1001533,http://www.beniciamainstreet.org
1018644,http://www.bennetfarmersmarket.com/
1000934,http://www.bennington-township.org/
1012679,http://www.bensidounmidwestmarkets.com/
1018646,http://www.bensonfarmersmarket.org
1005543,http://www.bensonmill.org
1008920,http://www.grownyc.org
1009219,http://www.localharvest.org/benton-city-community-market-M18889
1000333,
1004458,
1010815,http://www.bentonlafarmersmarket.com
1005291,
1012718,http://www.downtownbentonville.org/farmersmarket
1010940,http://downtownbentonville.org/events/farmers-market/
1012011,http://bereafarmersmarket.org/
1009491,http://www.berkeleylakesidemarket.mudfairyfarm.com/
1005183,http://www.berkeleyspringsfarmersmarket.com
1007371,
1004320,
1005773,http://berkshiregrown.org/programs/winter-farmers-markets/
1011835,http://berkshiregrown.org/programs/winter-farmers-markets/
1001622,http://www.berkshireharmony.com
1007659,http://www.berlinchamber.org/event-farmers-market
1011942,http://berlinwi.wix.com/market
1012087,
1011252,http://www.wrenworks.org
1001424,
1011221,http://www.thebernicegarden.org/?portfolio=farmers-market
1002802,http://www.Better hometown.com
1010605,
1011447,http://www.pcfma.org
1004403,
1011149,http://berthoudlocal.org
1011685,https://berwickfarmersmarket.wordpress.com/
1010832,http://berwyntownshipfarmersmarket.org/
1018067,https://www.bessemerfarmersmarket.com/
1016774,http://www.bethanybeachfarmersmarket.com/
1005277,http://www.bethanyfarmersmarket.com
1007052,
1010111,
1004386,
1003666,http://www.bethelfarmersmarket.com
1007462,
1000745,http://www.farmwomensmarket.com
1010406,http://www.centralfarmmarkets.com
1012494,http://www.bethlehemfarmersmarket.com
1018161,http://mvgrowers.com
1005222,http://www.betterlivestoday.org
1000335,http://www.beverlyfarmersmarket.org
1001460,http://www.beverlyhills.org/farmersmarket
1018429,http://www.mauldinculturalcenter.org/events/amphitheater-season/mauldin-market/
1009978,http://www.bexleyfarmersmarket.com
1004627,
1005949,http://www.highdesertfarmersmarket.com
1002540,
1011915,http://basinmarket.com
1011917,http://basinmarket.com
1005765,
1007345,
1000700,http://www.bigredbarnfarmersmarket.blogspot.com
1005730,http://www.bigskytowncenter.com
1006345,http://www.appfma.org/markets/big-stone-gap
1001879,
1008121,http://www.bigforkfarmersmarket.com
1009854,http://www.bigforkfarmersmarket.com
1008122,http://www.billericafarmersmarket.org
1018044,http://www.organicworldspicemarket.com/new-events/
1000443,http://www.BirdInHandFarmersMarket.com
1010217,http://www.birminghamfarmersmarket.org
1005217,http://www.bisbeefarmersmarket.org
1011692,
1011854,
1003485,
1011037,http://www.bismarket.com
1003953,http://www.bitnervineyards.com
1003954,
1009738,
1001781,
1003939,
1000730,http://www.BlackHillsFarmersMarket.org
1003085,http://www.blackmountaintailgatemarket.org
1010440,http://www.scholzeace.com/farmersmarket
1010442,
1002126,http://www.lorainportauthority.com
1012660,http://www.blackseedfarmersmarket.com
1000254,http://www.blacksburgfarmersmarket.com
1003393,
1009274,http://www.blackwoodfarmersmarket.webs.com/
1001268,
1001916,
1012163,http://BlairstownFarmersMarket.com
1001851,
1002609,http://www.bland.org
1010004,http://www.hamburg-chamber.org/visit/farmers_market_history.aspx
1009512,http://www.localharvest.org/blendon-township-farmers-market-M35245
1011911,
1000964,http://blockislandfarmersmarket.com/
1017936,https://sites.google.com/view/bloomfieldfarmkt/home
1007473,
1005232,
1011829,http://www.bloomfieldnow.org
1001125,
1008070,
1000154,
1018396,http://bloomington.in.gov/farmersmarket
1018223,https://www.bloomingtonmn.gov/market/bloomington-farmers-market
1018563,http://bloomingtonwinterfarmersmarket.org
1000208,http://www.bloomsburgpa.org/bloomsburg-farmers-market
1002737,http://www.cafarmersmkts.com/markets/category/blossom
1005883,http://www.bcoabc.com
1005708,
1007661,http://www.blowingrock.com/freshmarket.htm
1008372,http://www.bluehillfarmersmarket.com
1009271,http://www.bluemoonacres.net/
1005223,http://www.bluespringsfarmersmarket.com
1003675,
1001063,http://www.bluebirdmarket.com
1005436,
1010000,http://www.bluegrassfarmersmarket.org
1008177,http://www.bluegrassfarmersmarket.org/
1004274,http://www.americanacc.org
1008789,
1005713,
1016852,
1006960,
1018092,http://www.thebmi.org/programs-events/bmi-farmers-market/
1004074,http://www.boalsburgfarmersmarket.com
1001617,
1018374,http://BuyLocalLee.com
1018134,
1006683,http://www.bogertfarmersmarket.com
1018316,http://www.theboisefarmersmarket.com
1018313,http://WWW.THEBOISEFARMERSMARKET.COM
1002866,
1005231,
1009168,http://www.boltonlandingfarmersmarket.com/boltonlandingfarmersmarket.com/Welcome.html
1001513,
1009399,http://www.localharvest.org/bondurant-farmers-market-M57024
1010517,http://BuyLocalLee.com
1004185,http://www.Cityofbonitasprings.org
1018353,http://bonnerlibrary.org/farmers-market/
1001840,http://www.bonnersferryfarmersmarket.org
1011796,http://www.boonecountyfarmers.com
1003632,http://www.boonecountyfarmersmarket.org
1005874,http://www.mainstreetharrison.org
1006833,http://www.boonefarmersmarket.com
1012632,http://jonesborough.locallygrown.net
1012583,http://RuralDigitalBridge.org
1001144,
1018036,
1001907,
1005908,http://www.boonvillefarmersmarket.com
1005230,
1000953,http://www.boordy.com
1002672,
1001016,http://www.boringfarmersmarket.com
1007073,
1000101,http://www.grownyc.org
1000293,
1011061,
1012513,http://bosque.agrilife.org/bosque-farmers-market/
1006967,
1012593,http://www.bu.edu/dining/about-us/sustainability/farmers-market/
1006886,
1011174,http://www.facebook.com/botetourtfarmersmarket
1004298,http://www.countryvillagebothell.com/farmersmarket
1018394,
1005438,
1003353,http://www.boulderfarmers.org
1012335,http://www.bcfm.org
1001526,
1003794,
1003958,
1001773,http://www.barrencountybounty.com
1001772,http://www.barrencountybounty.com
1009259,http://www.bourbonfarmersmarket.com/
1006980,
1002728,
1004020,http://www.bowlittlemarket.com
1009682,http://www.bowlittlemarket.wordpress.com
1006542,http://www.foodinthehood.wordpress.com
1004534,
1009863,
1006524,http://www.cityofbowie.org/LeisureActivities/farmers_market.asp
1008423,http://www.townofbowlinggreen.com
1006911,
1000066,http://www.grownyc.org
1008806,http://www.bgfarmersmarket.com
1007556,
1008808,http://eatlocaldanville.org
1004174,
1018467,http://Www.boynecitymainstreet.com
1006498,http://bozemanwintermarket.com/
1000162,http://www.bozrahfarmersmarket.org
1010329,http://www.bostonpublicmarket.org
1012320,http://www.realizebradenton.com/farmers_market
1006913,
1006731,http://www.bradfordfarmersmarket.com
1009876,
1008629,
1000023,http://www.thebradfordstore.com/
1005051,
1010748,
1018227,http://www.braintreefarmersmarket.org
1003062,http://www.loudounfarmersmarkets.org
1008830,
1007584,
1000156,http://www.branchbrookpark.org
1008401,
1003465,http://www.brandermill.com
1005714,
1002178,http://www.brandonfreshmarket.com
1012403,http://alpsmkt.org/
1007428,
1006926,
1002407,http://www.brattleborofarmersmarket.com
1018461,http://brattleboroareafarmersmarket.com
1011075,
1003052,
1007663,http://www.brazosvalleyfarmersmarket.com
1003139,
1007746,http://www.laboutiquesdepontbreaux.com
1007558,
1004819,
1017946,
1018556,http://www.bremertonmarket.com
1011349,http://www.pcfma.org
1008611,https://www.brevardcountyfarmersmarket.com
1003004,http://www.brewermaine.gov/community
1005878,http://www.brewsterfarmersmarket.com
1001610,
1003867,http://www.iatp.org/minimarkets
1006853,http://www.greenacres.com
1006305,http://www.springsfarmersmarket.com
1008568,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=102
1011201,http://www.brickfarmersmarket.com
1004664,
1005068,
1001519,
1002700,
1011212,
1000781,http://www.getbridgeton.com
1007207,
1011242,https://bridgevillefarmersmarket.wordpress.com/
1008382,http://www.bridgtonfarmersmarket.com
1009462,http://www.whiteoakmarket.org/
1004823,
1003816,
1005440,http://www.brightonfarmersmarket.org
1003717,
1005483,http://www.hitchcockacademy.org
1003513,
1000541,
1007649,
1007650,
1007502,
1012058,http://www.bcahs.com 
1004480,http://www.FreeWebs.com/BristolFarmersMarket
1007474,
1000309,http://www.bristolfarmersmarket.org
1008017,http://www.BristowFarmersMarket.com
1010604,http://www.brit.org
1002198,
1010335,
1005301,http://thefoodtrust.org/farmers-markets/market/broad-and-snyder-1
1005321,http://thefoodtrust.org/farmers-markets/market/broad-and-south
1001493,http://www.redbudfarm.com
1006306,http://www.springsfarmersmarket.com
1009948,http://slavicvillage.org/farmersmarket
1016864,http://www.town.broadway.va.us/farmets-market.html
1010385,http://www.tacomafarmersmarket.com
1000821,
1007603,
1018260,http://brocktonfarmersmarket.com
1018661,
1006039,http://www.bronsonhealth.com/farmersmarket
1000095,http://www.grownyc.org
1012744,http://www.bronxvillefarmersmarket.com/
1006203,http://www.cityofchicago.org/specialevents
1005367,
1000787,https://www.facebook.com/Brookecountyfarmersmarketwv/
1001097,http://www.brookfieldfarmersmarket.com
1007361,
1003988,http://www.brookfieldchamber.net
1006915,
1002166,
1012726,http://www.brookhavenfarmersmarket.com
1005482,http://www.brookingsfarmersmarket.com
1005671,http://www.LocalHarvest.com
1018280,http://www.lickingcreekbendfarm.com
1012257,http://www.community-foodworks.org/monroe-street-ne
1005212,
1012091,http://brooklinefarmersmarket.com
1000100,http://www.grownyc.org
1000775,
1007767,http://www.nectfarmersmarket.org
1001371,
1006584,http://www.pcfma.com/market_home.php?market_id=75
1002427,http://www.brooksidefarmersmarket.com
1008379,
1001086,
1005909,http://www.brookwoodfarmersmarket.com
1012171,http://www.bcregionalmkt.com
1017989,http://www.holycomforterchurch.net/broomfield-farmers-market/
1001751,
1005744,
1009737,
1009736,
1018135,http://www.browndeerfarmersmarket.org
1012818,http://www.farmfresh.org/food/farmersmarkets_details.php?market=5
1017938,http://www.brownsburg.org
1009721,http://www.brownstowndda.org
1004188,http://www.brownstownchamber.org
1004405,
1001326,http://www.brownsvillefarmersmarket.net
1001910,http://www.gocfa.org
1008036,
1006168,http://www.brownsvillefarmersmarket.com
1008924,http://www.grownyc.org
1008922,http://www.grownyc.org
1006966,
1009204,http://www.localharvest.org/brownwood-farmers-market-M59762
1017968,
1000211,http://www.pcfamilyfit.org
1000161,
1007142,
1016892,http://www.brunswickfoodforest.org
1006260,http://www.townofbrunswick.org
1008607,http://www.btlt.org/farmers-market
1007369,http://www.brushchamber.org
1012625,
1008485,http://www.farmtocity.org/FarmersMarkets.asp
1011923,http://BTNLakeNonaFarmersMarket.weebly.com
1006164,http://www.buchananfarmersmarket.com
1008472,http://www.buckeye-acres.com
1011832,http://www.buckeyeaz.gov
1009437,
1001707,
1003921,
1009376,http://www.bucklandfarmmarket.com/
1008953,http://www.bucksportbaychamber.com/farmers-market.html
1005010,
1000170,http://www.bvmarket.com
1006844,
1006166,
1006993,
1002305,http://www.mainstreetbuffalo.org
1001368,
1010621,
1000843,http://www.burbankfarmersmarket.org
1001541,http://www.discoverburien.com
1018514,https://www.burkeareafarmersmarket.com
1000503,
1012598,http://www.fairfaxcounty.gov/parks/farmersmarkets/burkemkt.htm
1009233,http://www.burlesonfarmersmarket.com/
1011375,
1005322,http://www.burlingamechamber.org
1007666,http://www.burlcoagcenter.com
1011402,http://www.farmersfeedingfolks.org
1005892,http://www.coffeycountychamber.com
1012090,http://www.burlingtonfarmersmarket.org
1007475,
1011043,http://www.farmersmarketburlington.org
1010100,http://www.farmersmarket.05408.org
1009303,
1004249,http://www.funkytonkfarmersmarket.com
1008964,
1012716,
1008967,
1008969,
1006194,http://www.shastagrowersassociation.com
1002006,
